Neighborhood,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
Sunset Park,2016,0,1091,17.945945945945947
Sunset Park,2016,1,1023,-6.232813932172319
Sunset Park,2016,2,1050,2.6392961876832843
Sunset Park,2016,3,1188,13.142857142857142
Sunset Park,2017,0,1263,6.313131313131313
Sunset Park,2017,1,1305,3.32541567695962
Sunset Park,2017,2,1161,-11.03448275862069
Sunset Park,2017,3,1137,-2.0671834625323
Sunset Park,2018,0,1154,1.4951627088830255
Sunset Park,2018,1,967,-16.204506065857885
Sunset Park,2018,2,958,-0.9307135470527405
Sunset Park,2018,3,876,-8.559498956158663
Sunset Park,2019,0,1002,14.383561643835616
Sunset Park,2019,1,1060,5.788423153692615
Sunset Park,2019,2,946,-10.754716981132075
Sunset Park,2019,3,864,-8.668076109936575
Sunset Park,2020,0,839,-2.8935185185185186
Sunset Park,2020,1,489,-41.716328963051254
Sunset Park,2020,2,553,13.0879345603272
Sunset Park,2020,3,960,73.59855334538878
Sunset Park,2021,0,668,-30.416666666666664
Sunset Park,2021,1,574,-14.071856287425149
Sunset Park,2021,2,631,9.930313588850174
Sunset Park,2021,3,652,3.328050713153724
Sunset Park,2022,0,402,-38.34355828220859
Sunset Park,2022,1,573,42.53731343283582
Sunset Park,2022,2,699,21.98952879581152
Sunset Park,2022,3,759,8.583690987124463
Sunset Park,2023,0,836,10.144927536231885
Sunset Park,2023,1,965,15.430622009569378
Union Square - Lower East Side,2006,0,2387,
Union Square - Lower East Side,2006,1,2276,-4.650188521156263
Union Square - Lower East Side,2006,2,2394,5.184534270650263
Union Square - Lower East Side,2006,3,2116,-11.61236424394319
Union Square - Lower East Side,2007,0,2546,20.321361058601134
Union Square - Lower East Side,2007,1,2550,0.15710919088766695
Union Square - Lower East Side,2007,2,2508,-1.647058823529412
Union Square - Lower East Side,2007,3,2285,-8.891547049441787
Union Square - Lower East Side,2008,0,2460,7.658643326039387
Union Square - Lower East Side,2008,1,2459,-0.04065040650406504
Union Square - Lower East Side,2008,2,2406,-2.155347702318015
Union Square - Lower East Side,2008,3,2251,-6.442227763923524
Union Square - Lower East Side,2009,0,2796,24.211461572634384
Union Square - Lower East Side,2009,1,2691,-3.755364806866953
Union Square - Lower East Side,2009,2,2762,2.6384243775548124
Union Square - Lower East Side,2009,3,2414,-12.599565532223025
Union Square - Lower East Side,2010,0,2901,20.173985086992545
Union Square - Lower East Side,2010,1,3302,13.822819717338849
Union Square - Lower East Side,2010,2,2904,-12.053301029678982
Union Square - Lower East Side,2010,3,2818,-2.9614325068870526
Union Square - Lower East Side,2011,0,3004,6.60042583392477
Union Square - Lower East Side,2011,1,3686,22.70306258322237
Union Square - Lower East Side,2011,2,2822,-23.440043407487792
Union Square - Lower East Side,2011,3,2752,-2.4805102763997167
Union Square - Lower East Side,2012,0,3242,17.805232558139537
Union Square - Lower East Side,2012,1,3243,0.030845157310302282
Union Square - Lower East Side,2012,2,3024,-6.753006475485661
Union Square - Lower East Side,2012,3,2517,-16.765873015873016
Union Square - Lower East Side,2013,0,2837,12.713547874453715
Union Square - Lower East Side,2013,1,2966,4.547056750088122
Union Square - Lower East Side,2013,2,2690,-9.30546190155091
Union Square - Lower East Side,2013,3,2477,-7.918215613382899
Union Square - Lower East Side,2014,0,2487,0.4037141703673799
Union Square - Lower East Side,2014,1,2819,13.34941696823482
Union Square - Lower East Side,2014,2,2549,-9.577864490954239
Union Square - Lower East Side,2014,3,2297,-9.886229894076108
Union Square - Lower East Side,2015,0,2404,4.658249891162386
Union Square - Lower East Side,2015,1,2458,2.246256239600666
Union Square - Lower East Side,2015,2,2699,9.804719283970707
Union Square - Lower East Side,2015,3,2132,-21.00778065950352
Union Square - Lower East Side,2016,0,2181,2.298311444652908
Union Square - Lower East Side,2016,1,2183,0.09170105456212746
Union Square - Lower East Side,2016,2,2076,-4.901511681172698
Union Square - Lower East Side,2016,3,2043,-1.5895953757225432
Union Square - Lower East Side,2017,0,1963,-3.915810083210964
Union Square - Lower East Side,2017,1,1906,-2.9037187977585326
Union Square - Lower East Side,2017,2,1873,-1.7313746065057714
Union Square - Lower East Side,2017,3,1777,-5.125467164975974
Union Square - Lower East Side,2018,0,1761,-0.9003939223410242
Union Square - Lower East Side,2018,1,1503,-14.65076660988075
Union Square - Lower East Side,2018,2,1435,-4.524284763805722
Union Square - Lower East Side,2018,3,1207,-15.88850174216028
Union Square - Lower East Side,2019,0,1293,7.1251035625517805
Union Square - Lower East Side,2019,1,1373,6.187161639597835
Union Square - Lower East Side,2019,2,1362,-0.8011653313911145
Union Square - Lower East Side,2019,3,1143,-16.079295154185022
Union Square - Lower East Side,2020,0,1145,0.17497812773403326
Union Square - Lower East Side,2020,1,722,-36.943231441048034
Union Square - Lower East Side,2020,2,594,-17.72853185595568
Union Square - Lower East Side,2020,3,1207,103.1986531986532
Union Square - Lower East Side,2021,0,970,-19.63545981772991
Union Square - Lower East Side,2021,1,937,-3.402061855670103
Union Square - Lower East Side,2021,2,1177,25.613660618996796
Union Square - Lower East Side,2021,3,1058,-10.110450297366185
Union Square - Lower East Side,2022,0,763,-27.882797731569
Union Square - Lower East Side,2022,1,874,14.547837483617302
Union Square - Lower East Side,2022,2,1133,29.63386727688787
Union Square - Lower East Side,2022,3,1101,-2.824360105913504
Union Square - Lower East Side,2023,0,1178,6.993642143505904
Union Square - Lower East Side,2023,1,1354,14.94057724957555
Upper East Side,2006,0,789,
Upper East Side,2006,1,799,1.2674271229404308
Upper East Side,2006,2,732,-8.385481852315396
Upper East Side,2006,3,787,7.5136612021857925
Upper East Side,2007,0,720,-8.513341804320202
Upper East Side,2007,1,891,23.75
Upper East Side,2007,2,793,-10.998877665544333
Upper East Side,2007,3,690,-12.988650693568726
Upper East Side,2008,0,660,-4.3478260869565215
Upper East Side,2008,1,680,3.0303030303030303
Upper East Side,2008,2,772,13.529411764705882
Upper East Side,2008,3,566,-26.683937823834196
Upper East Side,2009,0,745,31.62544169611308
Upper East Side,2009,1,641,-13.95973154362416
Upper East Side,2009,2,563,-12.168486739469579
Upper East Side,2009,3,642,14.031971580817052
Upper East Side,2010,0,628,-2.1806853582554515
Upper East Side,2010,1,660,5.095541401273886
Upper East Side,2010,2,670,1.5151515151515151
Upper East Side,2010,3,678,1.1940298507462688
Upper East Side,2011,0,672,-0.8849557522123894
Upper East Side,2011,1,684,1.7857142857142856
Upper East Side,2011,2,616,-9.941520467836257
Upper East Side,2011,3,712,15.584415584415584
Upper East Side,2012,0,740,3.932584269662921
Upper East Side,2012,1,722,-2.4324324324324325
Upper East Side,2012,2,825,14.265927977839334
Upper East Side,2012,3,684,-17.09090909090909
Upper East Side,2013,0,683,-0.14619883040935672
Upper East Side,2013,1,773,13.177159590043924
Upper East Side,2013,2,657,-15.006468305304011
Upper East Side,2013,3,589,-10.350076103500761
Upper East Side,2014,0,597,1.3582342954159592
Upper East Side,2014,1,702,17.587939698492463
Upper East Side,2014,2,718,2.2792022792022792
Upper East Side,2014,3,549,-23.53760445682451
Upper East Side,2015,0,555,1.092896174863388
Upper East Side,2015,1,657,18.37837837837838
Upper East Side,2015,2,629,-4.26179604261796
Upper East Side,2015,3,613,-2.5437201907790143
Upper East Side,2016,0,645,5.220228384991843
Upper East Side,2016,1,626,-2.945736434108527
Upper East Side,2016,2,628,0.3194888178913738
Upper East Side,2016,3,585,-6.8471337579617835
Upper East Side,2017,0,555,-5.128205128205128
Upper East Side,2017,1,660,18.91891891891892
Upper East Side,2017,2,609,-7.727272727272727
Upper East Side,2017,3,576,-5.41871921182266
Upper East Side,2018,0,546,-5.208333333333334
Upper East Side,2018,1,513,-6.043956043956044
Upper East Side,2018,2,492,-4.093567251461988
Upper East Side,2018,3,505,2.642276422764228
Upper East Side,2019,0,537,6.336633663366337
Upper East Side,2019,1,479,-10.800744878957168
Upper East Side,2019,2,542,13.152400835073069
Upper East Side,2019,3,498,-8.118081180811808
Upper East Side,2020,0,446,-10.441767068273093
Upper East Side,2020,1,330,-26.00896860986547
Upper East Side,2020,2,246,-25.454545454545453
Upper East Side,2020,3,192,-21.951219512195124
Upper East Side,2021,0,341,77.60416666666666
Upper East Side,2021,1,273,-19.941348973607038
Upper East Side,2021,2,396,45.05494505494506
Upper East Side,2021,3,398,0.5050505050505051
Upper East Side,2022,0,386,-3.015075376884422
Upper East Side,2022,1,531,37.56476683937824
Upper East Side,2022,2,563,6.0263653483992465
Upper East Side,2022,3,610,8.348134991119005
Upper East Side,2023,0,487,-20.163934426229506
Upper East Side,2023,1,495,1.642710472279261
Upper West Side,2006,0,1416,
Upper West Side,2006,1,1443,1.9067796610169492
Upper West Side,2006,2,1482,2.7027027027027026
Upper West Side,2006,3,1471,-0.7422402159244265
Upper West Side,2007,0,1691,14.95581237253569
Upper West Side,2007,1,1701,0.5913660555884093
Upper West Side,2007,2,1615,-5.055849500293945
Upper West Side,2007,3,1466,-9.226006191950464
Upper West Side,2008,0,1758,19.918144611186904
Upper West Side,2008,1,1577,-10.295790671217292
Upper West Side,2008,2,1489,-5.580215599239061
Upper West Side,2008,3,1516,1.8132975151108126
Upper West Side,2009,0,1766,16.490765171503956
Upper West Side,2009,1,1648,-6.681766704416761
Upper West Side,2009,2,1616,-1.9417475728155338
Upper West Side,2009,3,1456,-9.900990099009901
Upper West Side,2010,0,1452,-0.27472527472527475
Upper West Side,2010,1,1618,11.432506887052343
Upper West Side,2010,2,1423,-12.051915945611867
Upper West Side,2010,3,1353,-4.919184820801124
Upper West Side,2011,0,1531,13.155949741315595
Upper West Side,2011,1,1481,-3.2658393207054215
Upper West Side,2011,2,1249,-15.665091154625252
Upper West Side,2011,3,1234,-1.200960768614892
Upper West Side,2012,0,1495,21.15072933549433
Upper West Side,2012,1,1435,-4.013377926421405
Upper West Side,2012,2,1503,4.7386759581881535
Upper West Side,2012,3,1266,-15.768463073852296
Upper West Side,2013,0,1415,11.769352290679306
Upper West Side,2013,1,1390,-1.76678445229682
Upper West Side,2013,2,1316,-5.323741007194244
Upper West Side,2013,3,1199,-8.890577507598785
Upper West Side,2014,0,1456,21.434528773978315
Upper West Side,2014,1,1417,-2.6785714285714284
Upper West Side,2014,2,1422,0.35285815102328866
Upper West Side,2014,3,1259,-11.462728551336147
Upper West Side,2015,0,1220,-3.0976965845909454
Upper West Side,2015,1,1360,11.475409836065573
Upper West Side,2015,2,1278,-6.029411764705882
Upper West Side,2015,3,1128,-11.737089201877934
Upper West Side,2016,0,1188,5.319148936170213
Upper West Side,2016,1,1162,-2.1885521885521886
Upper West Side,2016,2,1118,-3.7865748709122204
Upper West Side,2016,3,991,-11.359570661896242
Upper West Side,2017,0,1212,22.300706357214935
Upper West Side,2017,1,1201,-0.9075907590759077
Upper West Side,2017,2,1025,-14.654454621149043
Upper West Side,2017,3,1011,-1.3658536585365855
Upper West Side,2018,0,999,-1.1869436201780417
Upper West Side,2018,1,923,-7.6076076076076085
Upper West Side,2018,2,895,-3.0335861321776814
Upper West Side,2018,3,885,-1.1173184357541899
Upper West Side,2019,0,834,-5.762711864406779
Upper West Side,2019,1,807,-3.237410071942446
Upper West Side,2019,2,795,-1.486988847583643
Upper West Side,2019,3,683,-14.08805031446541
Upper West Side,2020,0,701,2.635431918008785
Upper West Side,2020,1,427,-39.08701854493581
Upper West Side,2020,2,475,11.241217798594848
Upper West Side,2020,3,867,82.52631578947368
Upper West Side,2021,0,644,-25.720876585928487
Upper West Side,2021,1,531,-17.546583850931675
Upper West Side,2021,2,729,37.28813559322034
Upper West Side,2021,3,660,-9.465020576131687
Upper West Side,2022,0,565,-14.393939393939394
Upper West Side,2022,1,653,15.575221238938052
Upper West Side,2022,2,688,5.359877488514548
Upper West Side,2022,3,815,18.459302325581394
Upper West Side,2023,0,852,4.539877300613497
Upper West Side,2023,1,887,4.107981220657277
Washington Heights - Inwood,2006,0,4136,
Washington Heights - Inwood,2006,1,3882,-6.141199226305609
Washington Heights - Inwood,2006,2,3685,-5.074703760947965
Washington Heights - Inwood,2006,3,4042,9.687924016282224
Washington Heights - Inwood,2007,0,5085,25.804057397328055
Washington Heights - Inwood,2007,1,4360,-14.257620452310718
Washington Heights - Inwood,2007,2,4593,5.344036697247707
Washington Heights - Inwood,2007,3,4467,-2.7433050293925536
Washington Heights - Inwood,2008,0,5084,13.812402059547797
Washington Heights - Inwood,2008,1,4354,-14.358772619984265
Washington Heights - Inwood,2008,2,3923,-9.898943500229674
Washington Heights - Inwood,2008,3,3737,-4.741269436655621
Washington Heights - Inwood,2009,0,4812,28.766390152528764
Washington Heights - Inwood,2009,1,4620,-3.99002493765586
Washington Heights - Inwood,2009,2,4576,-0.9523809523809524
Washington Heights - Inwood,2009,3,4112,-10.13986013986014
Washington Heights - Inwood,2010,0,4112,0.0
Washington Heights - Inwood,2010,1,4240,3.11284046692607
Washington Heights - Inwood,2010,2,3869,-8.75
Washington Heights - Inwood,2010,3,4265,10.235202894804859
Washington Heights - Inwood,2011,0,4009,-6.002344665885111
Washington Heights - Inwood,2011,1,4351,8.530805687203792
Washington Heights - Inwood,2011,2,4024,-7.515513675017238
Washington Heights - Inwood,2011,3,3773,-6.237574552683896
Washington Heights - Inwood,2012,0,4413,16.962629207527165
Washington Heights - Inwood,2012,1,4101,-7.070020394289599
Washington Heights - Inwood,2012,2,3909,-4.681784930504755
Washington Heights - Inwood,2012,3,3511,-10.18163213097979
Washington Heights - Inwood,2013,0,4188,19.282255767587582
Washington Heights - Inwood,2013,1,3823,-8.715377268385865
Washington Heights - Inwood,2013,2,3983,4.185194873136281
Washington Heights - Inwood,2013,3,3493,-12.302284710017574
Washington Heights - Inwood,2014,0,4022,15.144574864013741
Washington Heights - Inwood,2014,1,3953,-1.7155643958229736
Washington Heights - Inwood,2014,2,3404,-13.88818618770554
Washington Heights - Inwood,2014,3,3367,-1.0869565217391304
Washington Heights - Inwood,2015,0,3241,-3.7422037422037424
Washington Heights - Inwood,2015,1,3020,-6.818883060783709
Washington Heights - Inwood,2015,2,3109,2.947019867549669
Washington Heights - Inwood,2015,3,2735,-12.029591508523641
Washington Heights - Inwood,2016,0,2995,9.506398537477148
Washington Heights - Inwood,2016,1,2959,-1.2020033388981637
Washington Heights - Inwood,2016,2,2923,-1.2166272389320716
Washington Heights - Inwood,2016,3,2664,-8.860759493670885
Washington Heights - Inwood,2017,0,2691,1.0135135135135136
Washington Heights - Inwood,2017,1,2319,-13.823857302118173
Washington Heights - Inwood,2017,2,2268,-2.1992238033635187
Washington Heights - Inwood,2017,3,2157,-4.894179894179894
Washington Heights - Inwood,2018,0,2179,1.0199350950394066
Washington Heights - Inwood,2018,1,2075,-4.772831574116567
Washington Heights - Inwood,2018,2,1725,-16.867469879518072
Washington Heights - Inwood,2018,3,1663,-3.5942028985507246
Washington Heights - Inwood,2019,0,1603,-3.6079374624173184
Washington Heights - Inwood,2019,1,1586,-1.0605115408608858
Washington Heights - Inwood,2019,2,1565,-1.3240857503152585
Washington Heights - Inwood,2019,3,1304,-16.67731629392971
Washington Heights - Inwood,2020,0,1337,2.5306748466257667
Washington Heights - Inwood,2020,1,819,-38.7434554973822
Washington Heights - Inwood,2020,2,767,-6.349206349206349
Washington Heights - Inwood,2020,3,810,5.60625814863103
Washington Heights - Inwood,2021,0,1281,58.14814814814815
Washington Heights - Inwood,2021,1,1109,-13.427010148321624
Washington Heights - Inwood,2021,2,1309,18.034265103697024
Washington Heights - Inwood,2021,3,1125,-14.056531703590528
Washington Heights - Inwood,2022,0,1803,60.266666666666666
Washington Heights - Inwood,2022,1,1833,1.6638935108153077
Washington Heights - Inwood,2022,2,1481,-19.203491543917075
Washington Heights - Inwood,2022,3,1318,-11.00607697501688
Washington Heights - Inwood,2023,0,1693,28.452200303490137
Washington Heights - Inwood,2023,1,1674,-1.1222681630242175
West Queens,2006,0,4194,
West Queens,2006,1,4192,-0.04768717215069146
West Queens,2006,2,3806,-9.208015267175572
West Queens,2006,3,3929,3.231739358906989
West Queens,2007,0,4493,14.354797658437263
West Queens,2007,1,4672,3.983975072334743
West Queens,2007,2,4395,-5.928938356164384
West Queens,2007,3,4127,-6.097838452787259
West Queens,2008,0,4398,6.56651320571844
West Queens,2008,1,4524,2.8649386084583903
West Queens,2008,2,3992,-11.75950486295314
West Queens,2008,3,4091,2.4799599198396796
West Queens,2009,0,4876,19.188462478611587
West Queens,2009,1,4695,-3.7120590648072187
West Queens,2009,2,4219,-10.138445154419596
West Queens,2009,3,4231,0.2844275894761792
West Queens,2010,0,4427,4.632474592294965
West Queens,2010,1,4579,3.4334763948497855
West Queens,2010,2,4252,-7.141297226468661
West Queens,2010,3,3761,-11.547507055503292
West Queens,2011,0,4077,8.402020739165115
West Queens,2011,1,4142,1.5943095413294088
West Queens,2011,2,3934,-5.0217286335103815
West Queens,2011,3,3491,-11.260803253685816
West Queens,2012,0,4023,15.239186479518763
West Queens,2012,1,3575,-11.135968182948048
West Queens,2012,2,3525,-1.3986013986013985
West Queens,2012,3,3016,-14.439716312056738
West Queens,2013,0,3796,25.862068965517242
West Queens,2013,1,4015,5.769230769230769
West Queens,2013,2,3590,-10.585305105853053
West Queens,2013,3,3410,-5.013927576601671
West Queens,2014,0,3715,8.944281524926687
West Queens,2014,1,4078,9.771197846567969
West Queens,2014,2,4020,-1.4222658165767532
West Queens,2014,3,3141,-21.865671641791046
West Queens,2015,0,3319,5.666985036612544
West Queens,2015,1,3437,3.555287737270262
West Queens,2015,2,3388,-1.4256619144602851
West Queens,2015,3,2781,-17.916174734356552
West Queens,2016,0,2895,4.0992448759439055
West Queens,2016,1,2849,-1.5889464594127805
West Queens,2016,2,2757,-3.2292032292032293
West Queens,2016,3,2545,-7.689517591585056
West Queens,2017,0,2710,6.4833005893909625
West Queens,2017,1,2518,-7.084870848708487
West Queens,2017,2,2510,-0.3177124702144559
West Queens,2017,3,2452,-2.3107569721115535
West Queens,2018,0,2696,9.9510603588907
West Queens,2018,1,2546,-5.563798219584569
West Queens,2018,2,2241,-11.979575805184602
West Queens,2018,3,2040,-8.969210174029453
West Queens,2019,0,2252,10.392156862745098
West Queens,2019,1,2135,-5.195381882770871
West Queens,2019,2,2176,1.920374707259953
West Queens,2019,3,1918,-11.856617647058822
West Queens,2020,0,1859,-3.076120959332638
West Queens,2020,1,1270,-31.683700914470148
West Queens,2020,2,1122,-11.653543307086615
West Queens,2020,3,1477,31.63992869875223
West Queens,2021,0,1583,7.176709546377793
West Queens,2021,1,1333,-15.792798483891346
West Queens,2021,2,1506,12.978244561140285
West Queens,2021,3,1517,0.7304116865869853
West Queens,2022,0,2398,58.07514831905076
West Queens,2022,1,2219,-7.4645537948290235
West Queens,2022,2,1707,-23.073456511942318
West Queens,2022,3,1551,-9.13884007029877
West Queens,2023,0,2118,36.55705996131528
West Queens,2023,1,2238,5.6657223796034
Williamsburg - Bushwick,2006,0,3175,
Williamsburg - Bushwick,2006,1,3288,3.559055118110236
Williamsburg - Bushwick,2006,2,3070,-6.630170316301704
Williamsburg - Bushwick,2006,3,3235,5.374592833876222
Williamsburg - Bushwick,2007,0,3548,9.675425038639876
Williamsburg - Bushwick,2007,1,3413,-3.804960541149944
Williamsburg - Bushwick,2007,2,3504,2.6662760035159683
Williamsburg - Bushwick,2007,3,3093,-11.729452054794521
Williamsburg - Bushwick,2008,0,3767,21.79114128677659
Williamsburg - Bushwick,2008,1,3716,-1.3538624900451288
Williamsburg - Bushwick,2008,2,3631,-2.28740581270183
Williamsburg - Bushwick,2008,3,3384,-6.802533737262461
Williamsburg - Bushwick,2009,0,3863,14.1548463356974
Williamsburg - Bushwick,2009,1,3896,0.8542583484338596
Williamsburg - Bushwick,2009,2,3866,-0.7700205338809034
Williamsburg - Bushwick,2009,3,3486,-9.82928091050181
Williamsburg - Bushwick,2010,0,3703,6.2248995983935735
Williamsburg - Bushwick,2010,1,3888,4.995949230353768
Williamsburg - Bushwick,2010,2,3440,-11.522633744855968
Williamsburg - Bushwick,2010,3,3537,2.819767441860465
Williamsburg - Bushwick,2011,0,4025,13.79700310998021
Williamsburg - Bushwick,2011,1,4136,2.75776397515528
Williamsburg - Bushwick,2011,2,3569,-13.70889748549323
Williamsburg - Bushwick,2011,3,3526,-1.2048192771084338
Williamsburg - Bushwick,2012,0,4068,15.371525808281339
Williamsburg - Bushwick,2012,1,3894,-4.277286135693215
Williamsburg - Bushwick,2012,2,3553,-8.757062146892656
Williamsburg - Bushwick,2012,3,2888,-18.71657754010695
Williamsburg - Bushwick,2013,0,3537,22.47229916897507
Williamsburg - Bushwick,2013,1,3546,0.2544529262086514
Williamsburg - Bushwick,2013,2,3431,-3.2430908065425834
Williamsburg - Bushwick,2013,3,2873,-16.263480034975224
Williamsburg - Bushwick,2014,0,3210,11.729899060215802
Williamsburg - Bushwick,2014,1,3254,1.3707165109034267
Williamsburg - Bushwick,2014,2,3021,-7.16041794714198
Williamsburg - Bushwick,2014,3,2179,-27.871565706719633
Williamsburg - Bushwick,2015,0,2328,6.837999082147775
Williamsburg - Bushwick,2015,1,2437,4.68213058419244
Williamsburg - Bushwick,2015,2,2428,-0.3693065244152647
Williamsburg - Bushwick,2015,3,2133,-12.149917627677102
Williamsburg - Bushwick,2016,0,2390,12.048757618377872
Williamsburg - Bushwick,2016,1,2227,-6.820083682008368
Williamsburg - Bushwick,2016,2,2024,-9.115401885945218
Williamsburg - Bushwick,2016,3,1965,-2.91501976284585
Williamsburg - Bushwick,2017,0,2084,6.0559796437659035
Williamsburg - Bushwick,2017,1,2054,-1.4395393474088292
Williamsburg - Bushwick,2017,2,1874,-8.763388510223953
Williamsburg - Bushwick,2017,3,1877,0.16008537886872998
Williamsburg - Bushwick,2018,0,1904,1.4384656366542354
Williamsburg - Bushwick,2018,1,1813,-4.779411764705882
Williamsburg - Bushwick,2018,2,1588,-12.410369553226698
Williamsburg - Bushwick,2018,3,1426,-10.201511335012595
Williamsburg - Bushwick,2019,0,1543,8.20476858345021
Williamsburg - Bushwick,2019,1,1536,-0.45366169799092676
Williamsburg - Bushwick,2019,2,1490,-2.994791666666667
Williamsburg - Bushwick,2019,3,1216,-18.389261744966444
Williamsburg - Bushwick,2020,0,1184,-2.631578947368421
Williamsburg - Bushwick,2020,1,769,-35.05067567567568
Williamsburg - Bushwick,2020,2,791,2.860858257477243
Williamsburg - Bushwick,2020,3,1132,43.10998735777497
Williamsburg - Bushwick,2021,0,1025,-9.452296819787986
Williamsburg - Bushwick,2021,1,1022,-0.2926829268292683
Williamsburg - Bushwick,2021,2,1118,9.393346379647749
Williamsburg - Bushwick,2021,3,1069,-4.382826475849732
Williamsburg - Bushwick,2022,0,1915,79.13938260056128
Williamsburg - Bushwick,2022,1,1823,-4.804177545691906
Williamsburg - Bushwick,2022,2,1430,-21.557871640153593
Williamsburg - Bushwick,2022,3,1316,-7.972027972027972
Williamsburg - Bushwick,2023,0,1600,21.580547112462007
Williamsburg - Bushwick,2023,1,1752,9.5
Willowbrook,2006,0,337,
Willowbrook,2006,1,317,-5.934718100890208
Willowbrook,2006,2,323,1.8927444794952681
Willowbrook,2006,3,330,2.1671826625387
Willowbrook,2007,0,348,5.454545454545454
Willowbrook,2007,1,302,-13.218390804597702
Willowbrook,2007,2,296,-1.9867549668874174
Willowbrook,2007,3,329,11.14864864864865
Willowbrook,2008,0,362,10.030395136778116
Willowbrook,2008,1,377,4.143646408839778
Willowbrook,2008,2,438,16.180371352785148
Willowbrook,2008,3,367,-16.210045662100455
Willowbrook,2009,0,364,-0.8174386920980926
Willowbrook,2009,1,321,-11.813186813186812
Willowbrook,2009,2,359,11.838006230529595
Willowbrook,2009,3,374,4.178272980501393
Willowbrook,2010,0,382,2.13903743315508
Willowbrook,2010,1,456,19.3717277486911
Willowbrook,2010,2,467,2.4122807017543857
Willowbrook,2010,3,504,7.922912205567452
Willowbrook,2011,0,444,-11.904761904761903
Willowbrook,2011,1,418,-5.8558558558558556
Willowbrook,2011,2,365,-12.679425837320574
Willowbrook,2011,3,381,4.383561643835616
Willowbrook,2012,0,381,0.0
Willowbrook,2012,1,354,-7.086614173228346
Willowbrook,2012,2,348,-1.694915254237288
Willowbrook,2012,3,242,-30.45977011494253
Willowbrook,2013,0,325,34.29752066115703
Willowbrook,2013,1,351,8.0
Willowbrook,2013,2,405,15.384615384615385
Willowbrook,2013,3,439,8.395061728395062
Willowbrook,2014,0,429,-2.277904328018223
Willowbrook,2014,1,393,-8.391608391608392
Willowbrook,2014,2,421,7.124681933842239
Willowbrook,2014,3,363,-13.77672209026128
Willowbrook,2015,0,267,-26.446280991735538
Willowbrook,2015,1,368,37.82771535580524
Willowbrook,2015,2,282,-23.369565217391305
Willowbrook,2015,3,311,10.28368794326241
Willowbrook,2016,0,331,6.430868167202572
Willowbrook,2016,1,290,-12.386706948640484
Willowbrook,2016,2,266,-8.275862068965518
Willowbrook,2016,3,277,4.135338345864661
Willowbrook,2017,0,260,-6.137184115523466
Willowbrook,2017,1,228,-12.307692307692308
Willowbrook,2017,2,249,9.210526315789473
Willowbrook,2017,3,232,-6.827309236947792
Willowbrook,2018,0,231,-0.43103448275862066
Willowbrook,2018,1,176,-23.809523809523807
Willowbrook,2018,2,194,10.227272727272728
Willowbrook,2018,3,183,-5.670103092783505
Willowbrook,2019,0,181,-1.092896174863388
Willowbrook,2019,1,173,-4.41988950276243
Willowbrook,2019,2,190,9.826589595375722
Willowbrook,2019,3,158,-16.842105263157894
Willowbrook,2020,0,157,-0.6329113924050633
Willowbrook,2020,1,82,-47.77070063694268
Willowbrook,2020,2,121,47.5609756097561
Willowbrook,2020,3,209,72.72727272727273
Willowbrook,2021,0,140,-33.014354066985646
Willowbrook,2021,1,122,-12.857142857142856
Willowbrook,2021,2,131,7.377049180327869
Willowbrook,2021,3,147,12.213740458015266
Willowbrook,2022,0,148,0.6802721088435374
Willowbrook,2022,1,160,8.108108108108109
Willowbrook,2022,2,175,9.375
Willowbrook,2022,3,181,3.428571428571429
Willowbrook,2023,0,179,-1.1049723756906076
Willowbrook,2023,1,185,3.35195530726257
